date,train_id,depot,rs_days_from_plan,sig_days_from_plan,tel_days_from_plan,job_open_count,job_critical_count,branding_req_hours,branding_alloc_hours,mileage_km,bogie_wear_index,cleaning_slot,stabling_position,estimated_shunting_mins,prev_night_shunting_count,iot_temp_avg_c,hvac_alert,last_maintenance_date,predicted_failure_risk,manual_override_flag,assigned_status
2025-09-01,KM-T137,Tripunithura Depot,14,-4,-11,2,0,14.6,2.537860251001637,3239,0.20767490309330294,Night-A,Bay-11,12,1,27.78,0,2025-05-23,0.273,0,IBL
2025-09-01,KM-T138,Pettah Depot,-3,-7,-10,0,0,7.5,6.847330420021562,3668,0.4804064285754918,No-Clean,Bay-2,6,1,28.64,0,2025-08-22,0.368,1,IBL
2025-09-01,KM-T139,Pettah Depot,2,30,7,4,0,8.8,1.0565435222259474,4381,0.4047583586975597,Night-A,Bay-3,26,4,28.47,0,2025-04-29,0.192,0,Service
2025-09-01,KM-T140,Pettah Depot,30,8,10,5,0,4.2,1.3855907586079386,3831,0.17987550164191246,Night-B,Bay-9,3,2,26.18,0,2025-04-25,0.113,1,Service
2025-09-02,KM-T101,Pettah Depot,-5,18,9,0,0,15.5,12.745069036019386,4714,0.2976612390019823,Night-B,Bay-12,25,1,26.36,0,2025-08-08,0.154,1,IBL
2025-09-02,KM-T102,Tripunithura Depot,19,-12,-1,2,0,1.0,21.47481673412781,4345,0.2647025265512034,No-Clean,Bay-12,18,1,26.99,0,2025-08-21,0.293,0,IBL
2025-09-02,KM-T103,Pettah Depot,8,14,3,4,0,5.2,9.41574401969858,4578,0.42218926275793345,No-Clean,Bay-5,30,1,27.13,0,2025-07-09,0.198,0,Service
2025-09-02,KM-T104,Tripunithura Depot,4,24,18,0,0,5.7,3.5650462970137857,4428,0.3024726111394929,No-Clean,Bay-8,36,0,29.59,0,2025-05-16,0.156,0,Standby
2025-09-02,KM-T105,Tripunithura Depot,25,40,5,4,1,0.4,2.0972836625879796,4734,0.35487228096895157,Night-B,Bay-5,18,1,24.76,0,2025-06-25,0.294,0,IBL
2025-09-02,KM-T106,Tripunithura Depot,-12,29,4,1,0,6.7,9.389413124780958,3905,0.2959338621395172,Night-A,Bay-9,8,0,25.47,0,2025-06-22,0.154,0,IBL
2025-09-02,KM-T107,Pettah Depot,27,10,8,1,0,15.5,14.853505627455885,3450,0.4582024039597561,Night-A,Bay-11,25,0,30.69,0,2025-05-18,0.21,0,Service
2025-09-02,KM-T108,Tripunithura Depot,-31,39,31,1,0,5.9,5.975030656665066,4562,0.27522751660706074,No-Clean,Bay-1,25,2,25.2,0,2025-05-25,0.146,0,IBL
2025-09-02,KM-T109,Pettah Depot,-4,21,-6,0,0,5.5,1.373265411292007,4688,0.5222002080845085,Night-A,Bay-2,37,0,27.23,0,2025-08-04,0.383,0,IBL
2025-09-02,KM-T110,Tripunithura Depot,23,19,-3,1,0,14.4,17.585555396839197,4282,0.4344998938623656,Night-A,Bay-4,13,0,28.18,0,2025-08-15,0.352,0,IBL
2025-09-02,KM-T111,Tripunithura Depot,0,15,-11,1,0,15.6,9.781478213187368,3960,0.3166499457393426,No-Clean,Bay-1,32,0,25.71,0,2025-07-05,0.311,0,IBL
2025-09-02,KM-T112,Tripunithura Depot,-17,8,9,3,0,9.2,15.39795790060113,4436,0.32830984624192805,No-Clean,Bay-2,33,2,27.14,0,2025-05-29,0.165,0,IBL
2025-09-02,KM-T113,Pettah Depot,-3,-9,11,0,0,6.7,6.4822796024083225,4722,0.266967758239081,Night-A,Bay-8,36,1,27.98,0,2025-06-18,0.143,0,IBL
2025-09-02,KM-T114,Tripunithura Depot,-1,4,1,0,0,4.9,14.351320518798628,4724,0.49270474682585613,No-Clean,Bay-4,20,1,27.66,0,2025-08-07,0.372,0,IBL
2025-09-02,KM-T115,Pettah Depot,38,1,0,0,0,0.4,12.019387742942321,3591,0.3185546154234207,Night-A,Bay-2,21,0,26.69,0,2025-08-22,0.311,1,Service
2025-09-02,KM-T116,Tripunithura Depot,60,31,-12,1,1,0.2,0.7851252206756268,4104,0.35667907253829145,Night-A,Bay-7,19,1,23.86,0,2025-05-15,0.445,0,IBL
2025-09-02,KM-T117,Pettah Depot,19,55,10,1,0,1.1,10.746446126451003,4705,0.34091605737202485,Night-B,Bay-3,17,2,30.17,0,2025-06-10,0.169,0,Service
2025-09-02,KM-T118,Pettah Depot,7,-10,7,1,1,6.2,4.178677521166675,3987,0.2294297251586073,Night-B,Bay-11,29,1,27.87,1,2025-06-11,0.25,1,IBL
2025-09-02,KM-T119,Pettah Depot,5,19,11,1,0,10.9,12.389685053839317,4117,0.33117676402282487,Night-A,Bay-6,17,0,26.55,0,2025-08-04,0.166,0,Service
2025-09-02,KM-T120,Pettah Depot,56,32,-15,5,2,12.0,14.072093751514572,4070,0.25472797276914755,No-Clean,Bay-11,35,2,27.74,0,2025-08-14,0.409,1,IBL
2025-09-02,KM-T121,Tripunithura Depot,41,4,-2,1,0,12.4,6.309953584672238,4840,0.43752066882617097,Night-A,Bay-2,16,0,26.93,0,2025-05-10,0.353,1,IBL
2025-09-02,KM-T122,Tripunithura Depot,7,-12,-5,4,1,12.8,14.196401275712537,4376,0.1684984473965547,Night-A,Bay-4,30,1,27.08,0,2025-07-23,0.379,1,IBL
2025-09-02,KM-T123,Tripunithura Depot,46,0,4,1,0,5.4,1.445586094276404,4138,0.16729337975107236,Night-A,Bay-9,21,0,24.51,0,2025-04-28,0.109,0,Service
2025-09-02,KM-T124,Tripunithura Depot,32,39,14,2,1,0.4,7.577036697821279,4102,0.42052758711556765,No-Clean,Bay-1,23,1,28.86,0,2025-08-17,0.317,0,IBL
2025-09-02,KM-T125,Pettah Depot,24,16,25,0,0,3.9,2.4465114514202995,4288,0.25325708739399605,Night-B,Bay-12,16,1,26.6,0,2025-05-07,0.139,0,Service
2025-09-02,KM-T126,Tripunithura Depot,-3,8,23,0,0,2.2,0.06799347917465903,4671,0.6020469390372313,No-Clean,Bay-2,27,1,23.74,0,2025-07-03,0.261,0,IBL
2025-09-02,KM-T127,Tripunithura Depot,42,10,7,1,1,9.3,0.8168679695322622,3981,0.16673839374553878,Night-A,Bay-3,25,2,28.61,0,2025-06-02,0.228,0,IBL
2025-09-02,KM-T128,Pettah Depot,-11,9,6,0,0,12.8,12.980487081499012,3659,0.47982003407169166,No-Clean,Bay-8,53,1,26.53,0,2025-08-09,0.218,0,IBL
2025-09-02,KM-T129,Pettah Depot,35,21,1,1,0,11.8,5.1610898195130925,4416,0.467941811607571,Night-A,Bay-1,20,1,23.83,0,2025-05-15,0.364,1,Standby
2025-09-02,KM-T130,Pettah Depot,9,41,1,0,0,9.1,7.3429104173839175,4230,0.3332272818566963,Night-B,Bay-6,17,0,26.27,0,2025-05-20,0.317,1,Standby
2025-09-02,KM-T131,Tripunithura Depot,21,29,5,5,0,7.6,17.023568586102513,4648,0.23359675486539372,Night-A,Bay-10,22,2,27.21,0,2025-08-17,0.132,1,Standby
2025-09-02,KM-T132,Pettah Depot,38,2,16,4,0,6.6,8.63291699145226,4001,0.29214755638042367,Night-B,Bay-12,23,1,27.17,0,2025-05-30,0.152,0,Standby
2025-09-02,KM-T133,Pettah Depot,32,17,15,1,0,14.4,8.380949886519828,3617,0.16982585997470248,No-Clean,Bay-7,16,0,27.08,0,2025-06-14,0.109,1,Service
2025-09-02,KM-T134,Tripunithura Depot,0,5,12,4,0,5.0,2.1355115607264064,4769,0.47249029711904544,Night-B,Bay-4,52,1,25.6,0,2025-06-16,0.215,0,Service
2025-09-02,KM-T135,Tripunithura Depot,45,31,-13,2,0,14.5,12.31176664548437,4226,0.34060479047405395,Night-A,Bay-8,54,0,27.19,0,2025-06-08,0.319,0,IBL
2025-09-02,KM-T136,Tripunithura Depot,42,25,-2,0,0,1.7,10.989106043005412,4037,0.28536397949088305,Night-A,Bay-6,55,1,27.79,0,2025-07-02,0.3,1,IBL
2025-09-02,KM-T137,Tripunithura Depot,13,-5,-12,2,1,14.6,2.0800118648191477,3512,0.2216156548297172,Night-A,Bay-11,12,1,27.78,0,2025-05-23,0.398,0,IBL
2025-09-02,KM-T138,Pettah Depot,-4,-8,-11,0,0,7.5,6.687968187875655,3904,0.4869875078648343,No-Clean,Bay-2,6,1,28.64,0,2025-08-22,0.37,1,IBL
2025-09-02,KM-T139,Pettah Depot,1,29,6,5,2,8.8,0.06139504037256793,4589,0.4115638123407095,Night-A,Bay-3,26,4,28.47,0,2025-04-29,0.314,0,IBL
2025-09-02,KM-T140,Pettah Depot,29,7,9,5,1,4.2,1.2040875964722715,4053,0.1960359303471276,Night-B,Bay-9,3,2,26.18,0,2025-04-25,0.239,1,IBL
2025-09-03,KM-T101,Pettah Depot,-6,17,8,0,0,15.5,13.99791167044687,4927,0.30346869687560923,Night-B,Bay-12,25,1,26.36,0,2025-08-08,0.156,1,IBL
2025-09-03,KM-T102,Tripunithura Depot,18,-13,-2,2,0,1.0,21.02659211782766,4563,0.2819286080613405,No-Clean,Bay-12,18,1,26.99,1,2025-08-21,0.299,0,IBL
2025-09-03,KM-T103,Pettah Depot,7,13,2,4,1,5.2,9.664017952610026,4825,0.4420218708774884,No-Clean,Bay-5,30,1,27.13,0,2025-07-09,0.475,0,IBL
2025-09-03,KM-T104,Tripunithura Depot,3,23,17,0,0,5.7,1.939446930354334,4714,0.31147873625133793,No-Clean,Bay-8,36,0,29.59,0,2025-05-16,0.159,0,Service
2025-09-03,KM-T105,Tripunithura Depot,24,39,4,3,0,0.4,1.3152801700769428,4983,0.36493224010163805,Night-B,Bay-5,18,1,24.76,0,2025-06-25,0.178,0,Service
2025-09-03,KM-T106,Tripunithura Depot,-13,28,3,1,1,6.7,8.629710007300671,4139,0.3042927309564661,Night-A,Bay-9,8,0,25.47,0,2025-06-22,0.277,0,IBL
2025-09-03,KM-T107,Pettah Depot,26,9,7,1,0,15.5,13.810927932785308,3671,0.46480441451979154,Night-A,Bay-11,25,0,30.69,0,2025-05-18,0.213,0,Service
2025-09-03,KM-T108,Tripunithura Depot,-32,38,30,0,0,5.9,4.802796903228426,4797,0.2844816354583178,No-Clean,Bay-1,25,2,25.2,0,2025-05-25,0.15,0,IBL
2025-09-03,KM-T109,Pettah Depot,-5,20,-7,1,0,5.5,1.1703479482815622,4952,0.5353696711511156,Night-A,Bay-2,37,0,27.23,0,2025-08-04,0.387,1,IBL
2025-09-03,KM-T110,Tripunithura Depot,22,18,-4,1,0,14.4,17.805907226112744,4541,0.4412332695125751,Night-A,Bay-4,13,0,28.18,0,2025-08-15,0.354,0,IBL
2025-09-03,KM-T111,Tripunithura Depot,-1,14,-12,1,0,15.6,8.564195520966889,4192,0.3259127101750185,No-Clean,Bay-1,32,0,25.71,0,2025-07-05,0.314,0,IBL
2025-09-03,KM-T112,Tripunithura Depot,-18,7,8,3,1,9.2,15.557420407405258,4696,0.3408600232010204,No-Clean,Bay-2,33,2,27.14,0,2025-05-29,0.289,0,IBL
2025-09-03,KM-T113,Pettah Depot,-4,-10,10,0,0,6.7,7.383830858983087,4971,0.28386468630852685,Night-A,Bay-8,36,1,27.98,0,2025-06-18,0.149,0,IBL
2025-09-03,KM-T114,Tripunithura Depot,-2,3,0,0,0,4.9,15.411468224001288,4972,0.4998227327789139,No-Clean,Bay-4,20,1,27.66,0,2025-08-07,0.375,0,IBL
2025-09-03,KM-T115,Pettah Depot,37,0,-1,0,0,0.4,11.235559613018472,3848,0.33072699927675836,Night-A,Bay-2,21,0,26.69,0,2025-08-22,0.316,1,IBL
2025-09-03,KM-T116,Tripunithura Depot,59,30,-13,1,0,0.2,2.886103993452778,4341,0.37106057429079037,Night-A,Bay-7,19,1,23.86,0,2025-05-15,0.33,0,IBL
2025-09-03,KM-T117,Pettah Depot,18,54,9,1,0,1.1,10.311965413901357,4987,0.3552035780356707,Night-B,Bay-3,17,2,30.17,0,2025-06-10,0.174,0,Service
2025-09-03,KM-T118,Pettah Depot,6,-11,6,1,0,6.2,2.662967182765432,4242,0.24344390742667307,Night-B,Bay-11,29,1,27.87,0,2025-06-11,0.135,1,Standby
2025-09-03,KM-T119,Pettah Depot,4,18,10,1,0,10.9,11.66826870409343,4298,0.34185013175147505,Night-A,Bay-6,17,0,26.55,0,2025-08-04,0.17,0,Standby
2025-09-03,KM-T120,Pettah Depot,55,31,-16,5,0,12.0,13.924287247967454,4297,0.26334003001024514,No-Clean,Bay-11,35,2,27.74,0,2025-08-14,0.292,1,IBL
2025-09-03,KM-T121,Tripunithura Depot,40,3,-3,1,0,12.4,5.531013943855997,5120,0.4552545268683121,Night-A,Bay-2,16,0,26.93,0,2025-05-10,0.359,1,IBL
2025-09-03,KM-T122,Tripunithura Depot,6,-13,-6,4,1,12.8,13.881304542680427,4613,0.18462193902355714,Night-A,Bay-4,30,1,27.08,0,2025-07-23,0.385,1,IBL
2025-09-03,KM-T123,Tripunithura Depot,45,-1,3,1,1,5.4,4.123563370446282,4429,0.17681532564295438,Night-A,Bay-9,21,0,24.51,0,2025-04-28,0.232,0,IBL
2025-09-03,KM-T124,Tripunithura Depot,31,38,13,2,1,0.4,7.64173113691765,4358,0.4293835274984058,No-Clean,Bay-1,23,1,28.86,0,2025-08-17,0.32,0,IBL
2025-09-03,KM-T125,Pettah Depot,23,15,24,0,0,3.9,0.635713850860665,4493,0.26218335389601327,Night-B,Bay-12,16,1,26.6,0,2025-05-07,0.142,0,Standby
2025-09-03,KM-T126,Tripunithura Depot,-4,7,22,0,0,2.2,0.5510568384359826,4899,0.6197740156533252,No-Clean,Bay-2,27,1,23.74,0,2025-07-03,0.267,0,IBL
2025-09-03,KM-T127,Tripunithura Depot,41,9,6,2,0,9.3,2.1603581777163248,4206,0.17990732547620003,Night-A,Bay-3,25,2,28.61,0,2025-06-02,0.113,0,Service
2025-09-03,KM-T128,Pettah Depot,-12,8,5,0,0,12.8,11.16815249772829,3909,0.496060575621366,No-Clean,Bay-8,53,1,26.53,0,2025-08-09,0.224,0,IBL
2025-09-03,KM-T129,Pettah Depot,34,20,0,1,0,11.8,6.388241493635885,4640,0.47864903988996654,Night-A,Bay-1,20,1,23.83,0,2025-05-15,0.368,1,Service
2025-09-03,KM-T130,Pettah Depot,8,40,0,0,0,9.1,7.797274124882577,4487,0.3420098750191293,Night-B,Bay-6,17,0,26.27,0,2025-05-20,0.32,0,Service
2025-09-03,KM-T131,Tripunithura Depot,20,28,4,5,0,7.6,17.67402854684021,4900,0.2439661727833852,Night-A,Bay-10,22,2,27.21,0,2025-08-17,0.135,1,Standby
2025-09-03,KM-T132,Pettah Depot,37,1,15,4,0,6.6,9.066906816458964,4280,0.30342192304682597,Night-B,Bay-12,23,1,27.17,0,2025-05-30,0.156,0,Service
2025-09-03,KM-T133,Pettah Depot,31,16,14,1,0,14.4,7.968729141495357,3848,0.1870620406840943,No-Clean,Bay-7,16,0,27.08,0,2025-06-14,0.115,1,Standby
2025-09-03,KM-T134,Tripunithura Depot,-1,4,11,4,1,5.0,3.048985292743813,5007,0.48769606332548326,Night-B,Bay-4,52,1,25.6,0,2025-06-16,0.341,0,IBL
2025-09-03,KM-T135,Tripunithura Depot,44,30,-14,1,0,14.5,13.428600421014325,4408,0.3485520949783971,Night-A,Bay-8,54,0,27.19,0,2025-06-08,0.322,0,IBL
2025-09-03,KM-T136,Tripunithura Depot,41,24,-3,0,0,1.7,11.175522212749458,4230,0.2943401987559616,Night-A,Bay-6,55,1,27.79,0,2025-07-02,0.303,1,IBL
2025-09-03,KM-T137,Tripunithura Depot,12,-6,-13,2,0,14.6,4.095286975279787,3701,0.23750692760197495,Night-A,Bay-11,12,1,27.78,0,2025-05-23,0.283,0,IBL
2025-09-03,KM-T138,Pettah Depot,-5,-9,-12,0,0,7.5,7.978612648798203,4169,0.5054628369923493,No-Clean,Bay-2,6,1,28.64,0,2025-08-22,0.377,1,IBL
2025-09-03,KM-T139,Pettah Depot,0,28,5,5,1,8.8,3.213451774884653,4774,0.41944416287775466,Night-A,Bay-3,26,4,28.47,0,2025-04-29,0.317,0,IBL
2025-09-03,KM-T140,Pettah Depot,28,6,8,5,0,4.2,0.08059356323267353,4242,0.21323314517464736,Night-B,Bay-9,3,2,26.18,0,2025-04-25,0.125,1,Standby
2025-09-04,KM-T101,Pettah Depot,-7,16,7,0,0,15.5,14.00251275754401,5192,0.31684126463396584,Night-B,Bay-12,25,1,26.36,0,2025-08-08,0.161,1,IBL
2025-09-04,KM-T102,Tripunithura Depot,17,-14,-3,2,0,1.0,21.846480271809458,4860,0.299865952389815,No-Clean,Bay-12,18,1,26.99,1,2025-08-21,0.305,0,IBL
2025-09-04,KM-T103,Pettah Depot,6,12,1,5,1,5.2,8.2971595893292,5042,0.454297140690349,No-Clean,Bay-5,30,1,27.13,0,2025-07-09,0.479,0,IBL
2025-09-04,KM-T104,Tripunithura Depot,2,22,16,0,0,5.7,2.5320142042016647,4949,0.3277310346928106,No-Clean,Bay-8,36,0,29.59,0,2025-05-16,0.165,0,Standby
2025-09-04,KM-T105,Tripunithura Depot,23,38,3,3,0,0.4,2.492824894846529,5204,0.3708614378803229,Night-B,Bay-5,18,1,24.76,0,2025-06-25,0.18,0,Service
2025-09-04,KM-T106,Tripunithura Depot,-14,27,2,1,0,6.7,8.417131379312103,4353,0.3222047150101985,Night-A,Bay-9,8,0,25.47,0,2025-06-22,0.313,0,IBL
2025-09-04,KM-T107,Pettah Depot,25,8,6,1,1,15.5,14.091460273340566,3903,0.471296834552886,Night-A,Bay-11,25,0,30.69,0,2025-05-18,0.335,0,IBL
2025-09-04,KM-T108,Tripunithura Depot,-33,37,29,0,0,5.9,5.818890424875393,4995,0.2997592531574845,No-Clean,Bay-1,25,2,25.2,0,2025-05-25,0.155,0,IBL
2025-09-04,KM-T109,Pettah Depot,-6,19,-8,2,1,5.5,2.0972148340335206,5143,0.5542392980180451,Night-A,Bay-2,37,0,27.23,0,2025-08-04,0.514,1,IBL
2025-09-04,KM-T110,Tripunithura Depot,21,17,-5,1,1,14.4,20.010136195408386,4810,0.4539628473324907,Night-A,Bay-4,13,0,28.18,0,2025-08-15,0.479,0,IBL
2025-09-04,KM-T111,Tripunithura Depot,-2,13,-13,2,1,15.6,7.544500201258032,4472,0.3399609061065111,No-Clean,Bay-1,32,0,25.71,0,2025-07-05,0.439,0,IBL
2025-09-04,KM-T112,Tripunithura Depot,-19,6,7,3,1,9.2,15.76378217873071,4907,0.34826892862667,No-Clean,Bay-2,33,2,27.14,0,2025-05-29,0.292,0,IBL
2025-09-04,KM-T113,Pettah Depot,-5,-11,9,0,0,6.7,6.194598393905958,5165,0.2918916105323137,Night-A,Bay-8,36,1,27.98,0,2025-06-18,0.152,0,IBL
2025-09-04,KM-T114,Tripunithura Depot,-3,2,-1,0,0,4.9,16.465453995184163,5216,0.5079582883397028,No-Clean,Bay-4,20,1,27.66,0,2025-08-07,0.378,0,IBL
2025-09-04,KM-T115,Pettah Depot,36,-1,-2,0,0,0.4,10.9455221734121,4136,0.33794637428839946,Night-A,Bay-2,21,0,26.69,0,2025-08-22,0.318,1,IBL
2025-09-04,KM-T116,Tripunithura Depot,58,29,-14,0,0,0.2,2.5244714698356194,4600,0.3881891323030012,Night-A,Bay-7,19,1,23.86,0,2025-05-15,0.336,0,IBL
2025-09-04,KM-T117,Pettah Depot,17,53,8,1,0,1.1,10.132148782521316,5263,0.3615041765496053,Night-B,Bay-3,17,2,30.17,0,2025-06-10,0.177,0,Standby
2025-09-04,KM-T118,Pettah Depot,5,-12,5,2,0,6.2,2.8247490953666903,4533,0.2606398493848849,Night-B,Bay-11,29,1,27.87,0,2025-06-11,0.141,1,Standby
2025-09-04,KM-T119,Pettah Depot,3,17,9,1,0,10.9,10.168046842646493,4528,0.34992216788731817,Night-A,Bay-6,17,0,26.55,0,2025-08-04,0.172,0,Service
2025-09-04,KM-T120,Pettah Depot,54,30,-17,5,1,12.0,13.14545020514702,4580,0.27342222533431787,No-Clean,Bay-11,35,2,27.74,0,2025-08-14,0.416,1,IBL
2025-09-04,KM-T121,Tripunithura Depot,39,2,-4,1,0,12.4,7.089803128352891,5342,0.47446981952427625,Night-A,Bay-2,16,0,26.93,0,2025-05-10,0.366,1,IBL
2025-09-04,KM-T122,Tripunithura Depot,5,-14,-7,4,0,12.8,12.350843132937051,4834,0.2034865825293455,Night-A,Bay-4,30,1,27.08,0,2025-07-23,0.271,1,IBL
2025-09-04,KM-T123,Tripunithura Depot,44,-2,2,1,0,5.4,5.2280583558889155,4699,0.19479889394437586,Night-A,Bay-9,21,0,24.51,0,2025-04-28,0.268,0,Service
2025-09-04,KM-T124,Tripunithura Depot,30,37,12,2,0,0.4,7.04007873473621,4624,0.4344938231667222,No-Clean,Bay-1,23,1,28.86,0,2025-08-17,0.202,0,Service
2025-09-04,KM-T125,Pettah Depot,22,14,23,0,0,3.9,2.421584975164782,4770,0.2800358841418609,Night-B,Bay-12,16,1,26.6,0,2025-05-07,0.148,0,Service
2025-09-04,KM-T126,Tripunithura Depot,-5,6,21,0,0,2.2,0.8481126099278922,5108,0.6392746077536021,No-Clean,Bay-2,27,1,23.74,0,2025-07-03,0.274,0,IBL
2025-09-04,KM-T127,Tripunithura Depot,40,8,5,3,1,9.3,1.6127282992015384,4434,0.1865745886729497,Night-A,Bay-3,25,2,28.61,0,2025-06-02,0.235,0,IBL
2025-09-04,KM-T128,Pettah Depot,-13,7,4,0,0,12.8,10.720354946305621,4104,0.508749804282914,No-Clean,Bay-8,53,1,26.53,0,2025-08-09,0.228,0,IBL
2025-09-04,KM-T129,Pettah Depot,33,19,-1,1,1,11.8,6.1920533477834185,4837,0.4862841213893052,Night-A,Bay-1,20,1,23.83,0,2025-05-15,0.49,0,IBL
2025-09-04,KM-T130,Pettah Depot,7,39,-1,0,0,9.1,7.126130518119456,4762,0.3542883318556096,Night-B,Bay-6,17,0,26.27,0,2025-05-20,0.324,0,IBL
2025-09-04,KM-T131,Tripunithura Depot,19,27,3,5,2,7.6,18.952652434891355,5139,0.2595504023551496,Night-A,Bay-10,22,2,27.21,0,2025-08-17,0.261,1,IBL
2025-09-04,KM-T132,Pettah Depot,36,0,14,4,0,6.6,9.720533704445929,4517,0.31043842445736924,Night-B,Bay-12,23,1,27.17,1,2025-05-30,0.159,0,Service
2025-09-04,KM-T133,Pettah Depot,30,15,13,1,1,14.4,8.03335017267589,4105,0.20120462904916905,No-Clean,Bay-7,16,0,27.08,0,2025-06-14,0.24,1,IBL
2025-09-04,KM-T134,Tripunithura Depot,-2,3,10,4,0,5.0,1.3818289555664571,5277,0.5019221096357037,Night-B,Bay-4,52,1,25.6,0,2025-06-16,0.226,0,IBL
2025-09-04,KM-T135,Tripunithura Depot,43,29,-15,1,1,14.5,13.9825564680966,4615,0.35749290913181664,Night-A,Bay-8,54,0,27.19,0,2025-06-08,0.445,0,IBL
2025-09-04,KM-T136,Tripunithura Depot,40,23,-4,0,0,1.7,12.033341054284245,4508,0.3005787811264908,Night-A,Bay-6,55,1,27.79,0,2025-07-02,0.305,1,IBL
2025-09-04,KM-T137,Tripunithura Depot,11,-7,-14,2,0,14.6,2.634327720997436,3932,0.2442373696215605,Night-A,Bay-11,12,1,27.78,0,2025-05-23,0.285,0,IBL
2025-09-04,KM-T138,Pettah Depot,-6,-10,-13,0,0,7.5,7.330199073795363,4414,0.5245274336917178,No-Clean,Bay-2,6,1,28.64,0,2025-08-22,0.384,1,IBL
2025-09-04,KM-T139,Pettah Depot,-1,27,4,5,1,8.8,3.5379103792371698,5026,0.4246571123948305,Night-A,Bay-3,26,4,28.47,0,2025-04-29,0.319,0,IBL
2025-09-04,KM-T140,Pettah Depot,27,5,7,5,2,4.2,0.0,4466,0.21906874771637605,Night-B,Bay-9,3,2,26.18,0,2025-04-25,0.247,1,IBL
2025-09-05,KM-T101,Pettah Depot,-8,15,6,0,0,15.5,12.431631300418097,5395,0.33226581663078797,Night-B,Bay-12,25,1,26.36,0,2025-08-08,0.166,1,IBL
2025-09-05,KM-T102,Tripunithura Depot,16,-15,-4,3,0,1.0,23.202053207519807,5120,0.3183018477225417,No-Clean,Bay-12,18,1,26.99,0,2025-08-21,0.311,0,IBL
2025-09-05,KM-T103,Pettah Depot,5,11,0,5,0,5.2,6.580097640887151,5248,0.4644281822102123,No-Clean,Bay-5,30,1,27.13,1,2025-07-09,0.363,0,Service
2025-09-05,KM-T104,Tripunithura Depot,1,21,15,1,0,5.7,2.5643444369972395,5146,0.3454029984106328,No-Clean,Bay-8,36,0,29.59,0,2025-05-16,0.171,0,Service
2025-09-05,KM-T105,Tripunithura Depot,22,37,2,3,0,0.4,3.4904569717667737,5478,0.3866316505522279,Night-B,Bay-5,18,1,24.76,0,2025-06-25,0.335,0,Standby
2025-09-05,KM-T106,Tripunithura Depot,-15,26,1,1,0,6.7,8.130337143573835,4537,0.33491404671055913,Night-A,Bay-9,8,0,25.47,0,2025-06-22,0.317,0,IBL
2025-09-05,KM-T107,Pettah Depot,24,7,5,1,0,15.5,13.959323684439019,4160,0.486613372648372,Night-A,Bay-11,25,0,30.69,0,2025-05-18,0.22,0,Service
2025-09-05,KM-T108,Tripunithura Depot,-34,36,28,1,0,5.9,5.295159122103971,5179,0.31542665447040097,No-Clean,Bay-1,25,2,25.2,0,2025-05-25,0.16,0,IBL
2025-09-05,KM-T109,Pettah Depot,-7,18,-9,2,0,5.5,1.31812209465682,5430,0.5739894095442585,Night-A,Bay-2,37,0,27.23,0,2025-08-04,0.401,1,IBL
2025-09-05,KM-T110,Tripunithura Depot,20,16,-6,1,0,14.4,20.213372149994417,5091,0.47376015835606666,Night-A,Bay-4,13,0,28.18,0,2025-08-15,0.366,0,IBL
2025-09-05,KM-T111,Tripunithura Depot,-3,12,-14,2,0,15.6,6.977989206026559,4683,0.34822472520548575,No-Clean,Bay-1,32,0,25.71,0,2025-07-05,0.322,0,IBL
2025-09-05,KM-T112,Tripunithura Depot,-20,5,6,3,1,9.2,14.643598740043505,5090,0.3546124189914147,No-Clean,Bay-2,33,2,27.14,0,2025-05-29,0.294,1,IBL
2025-09-05,KM-T113,Pettah Depot,-6,-12,8,0,0,6.7,5.057419618103397,5421,0.30239179372785846,Night-A,Bay-8,36,1,27.98,0,2025-06-18,0.156,0,IBL
2025-09-05,KM-T114,Tripunithura Depot,-4,1,-2,1,0,4.9,15.572624397866083,5463,0.5241573364093659,No-Clean,Bay-4,20,1,27.66,0,2025-08-07,0.383,0,IBL
2025-09-05,KM-T115,Pettah Depot,35,-2,-3,0,0,0.4,11.992197000693036,4317,0.3430937875769463,Night-A,Bay-2,21,0,26.69,0,2025-08-22,0.32,1,IBL
2025-09-05,KM-T116,Tripunithura Depot,57,28,-15,0,0,0.2,3.284684966165737,4878,0.40543051759671517,Night-A,Bay-7,19,1,23.86,0,2025-05-15,0.342,0,IBL
2025-09-05,KM-T117,Pettah Depot,16,52,7,1,0,1.1,10.554257376011222,5499,0.37643894525269905,Night-B,Bay-3,17,2,30.17,0,2025-06-10,0.182,0,Service
2025-09-05,KM-T118,Pettah Depot,4,-13,4,2,0,6.2,4.381630931913382,4723,0.27647309086498956,Night-B,Bay-11,29,1,27.87,0,2025-06-11,0.147,1,Service
2025-09-05,KM-T119,Pettah Depot,2,16,8,1,0,10.9,9.918974997993452,4816,0.35957569714348875,Night-A,Bay-6,17,0,26.55,0,2025-08-04,0.176,0,Standby
2025-09-05,KM-T120,Pettah Depot,53,29,-18,5,1,12.0,11.472556303835445,4782,0.2800154327481447,No-Clean,Bay-11,35,2,27.74,0,2025-08-14,0.418,1,IBL
2025-09-05,KM-T121,Tripunithura Depot,38,1,-5,1,0,12.4,7.805820471717151,5614,0.4869630445523463,Night-A,Bay-2,16,0,26.93,0,2025-05-10,0.37,1,IBL
